sale_id,sale_date,product_id,store_id,channel_id,customer_id,quantity,gross_revenue,discount_value,net_revenue,cost
2641,2024-02-12,14,5,2,76,5,943.3,18.87,924.43,471.95
2642,2025-03-10,13,12,1,113,1,237.61,23.76,213.85,106.51
2643,2025-04-09,34,5,1,50,3,204.63,0.0,204.63,83.88
2644,2024-10-19,50,11,1,482,1,104.74,10.47,94.27,71.93
2645,2025-05-17,6,10,2,429,5,307.05,6.14,300.91,194.25
2646,2024-11-25,30,5,1,457,1,214.22,0.0,214.22,107.34
2647,2025-10-22,30,3,2,261,3,134.43,8.96,125.47,64.44
2648,2025-09-01,25,7,1,221,4,806.64,20.17,786.47,350.0
2649,2025-05-30,23,5,1,477,4,601.4,0.0,601.4,394.36
2650,2025-03-23,18,5,2,124,4,299.92,15.0,284.92,191.2
2651,2024-08-01,21,3,1,371,1,79.96,8.0,71.96,45.94
2652,2024-02-25,3,14,2,421,4,397.84,19.89,377.95,245.72
2653,2025-07-22,48,8,1,128,5,1086.45,21.73,1064.72,541.15
2654,2025-06-08,19,14,2,54,5,902.8,0.0,902.8,498.1
2655,2024-07-11,22,1,1,324,1,207.03,20.7,186.33,97.26
2656,2025-04-11,39,5,1,223,3,159.6,5.32,154.28,95.49
2657,2025-06-29,48,2,2,142,2,325.12,0.0,325.12,130.96
2658,2024-02-27,4,4,2,467,4,157.48,0.0,157.48,89.28
2659,2025-05-12,43,11,2,66,3,356.19,23.75,332.44,206.52
2660,2025-01-09,28,4,1,189,2,90.96,0.0,90.96,63.02
2661,2025-09-26,38,9,1,177,5,1230.35,49.21,1181.14,699.6
2662,2025-05-24,15,11,1,333,3,407.01,27.13,379.88,188.07
2663,2025-12-03,28,11,2,177,4,614.32,30.72,583.6,374.64
2664,2024-06-13,36,11,1,242,3,116.88,7.79,109.09,77.97
2665,2024-02-21,21,3,1,376,1,135.63,0.0,135.63,88.3
2666,2024-01-24,46,5,2,182,5,1233.65,49.35,1184.3,684.25
2667,2024-08-07,6,15,2,259,4,379.64,0.0,379.64,260.2
2668,2024-12-31,41,6,1,420,1,68.16,0.0,68.16,34.11
2669,2024-04-26,12,12,1,373,4,712.28,17.81,694.47,402.84
2670,2025-05-18,3,2,1,282,1,42.3,8.46,33.84,22.56
2671,2024-08-12,4,12,2,422,4,809.08,40.45,768.63,326.36
2672,2024-11-19,50,6,1,257,4,775.72,38.79,736.93,385.36
2673,2024-07-27,6,15,1,491,3,678.39,45.23,633.16,314.55
2674,2024-08-23,6,7,2,409,3,449.88,29.99,419.89,194.4
2675,2025-04-29,20,10,1,387,3,312.99,20.87,292.12,151.86
2676,2025-01-09,20,4,2,39,5,229.05,4.58,224.47,106.75
2677,2025-02-05,50,2,1,36,5,529.95,10.6,519.35,355.9
2678,2024-12-30,11,11,2,10,2,66.68,6.67,60.01,44.24
2679,2024-10-30,44,14,2,16,3,728.34,0.0,728.34,477.6
2680,2025-06-29,20,2,1,442,3,400.26,26.68,373.58,211.35
2681,2024-09-18,28,10,2,249,4,433.76,10.84,422.92,202.8
2682,2024-08-20,42,14,1,222,3,725.28,0.0,725.28,363.0
2683,2025-05-20,44,3,1,384,2,229.4,0.0,229.4,92.76
2684,2025-10-13,32,3,2,432,4,932.12,0.0,932.12,534.8
2685,2024-01-06,43,10,2,307,2,425.12,0.0,425.12,251.8
2686,2024-04-06,48,1,1,255,1,156.84,15.68,141.16,79.25
2687,2024-07-10,9,15,1,420,5,1070.3,0.0,1070.3,702.65
2688,2025-10-03,40,3,2,51,3,132.6,8.84,123.76,56.94
2689,2024-04-12,49,8,1,419,4,417.92,20.9,397.02,210.08
2690,2025-03-08,24,11,1,322,1,170.19,34.04,136.15,110.18
2691,2025-09-17,30,2,1,157,3,342.48,11.42,331.06,209.19
2692,2024-08-25,26,9,1,213,3,232.68,0.0,232.68,110.79
2693,2025-10-03,18,15,2,28,4,153.04,0.0,153.04,98.24
2694,2024-02-26,31,7,2,492,3,675.57,45.04,630.53,390.42
2695,2024-01-02,36,4,2,495,1,199.04,0.0,199.04,93.22
2696,2024-10-08,9,15,2,299,2,125.52,12.55,112.97,62.72
2697,2025-01-16,48,6,2,48,3,277.62,18.51,259.11,118.8
2698,2024-12-15,12,5,1,475,1,219.97,22.0,197.97,142.39
2699,2025-05-04,35,13,2,395,1,135.35,0.0,135.35,87.05
2700,2024-12-10,42,15,1,440,2,281.0,28.1,252.9,188.56
2701,2025-01-17,25,8,1,271,5,934.15,37.37,896.78,636.55
2702,2024-03-26,34,2,1,197,5,564.15,11.28,552.87,268.75
2703,2025-10-13,10,11,2,209,5,1030.8,0.0,1030.8,683.25
2704,2024-04-01,24,11,1,25,2,151.58,15.16,136.42,91.38
2705,2025-09-15,47,7,1,373,1,36.99,0.0,36.99,17.18
2706,2024-09-01,50,11,1,277,4,405.48,0.0,405.48,165.36
2707,2024-11-05,37,11,1,428,5,917.3,0.0,917.3,390.35
2708,2024-11-07,1,9,2,318,2,478.68,47.87,430.81,321.38
2709,2024-12-28,4,3,2,284,2,480.02,0.0,480.02,311.9
2710,2024-12-16,1,10,2,414,5,241.5,4.83,236.67,146.7
2711,2025-01-01,46,10,1,21,5,973.35,0.0,973.35,454.6
2712,2024-07-20,32,15,1,63,4,248.6,0.0,248.6,113.76
2713,2025-10-21,46,12,1,352,3,507.51,16.92,490.59,229.35
2714,2024-06-01,31,6,1,128,4,572.4,0.0,572.4,285.16
2715,2025-07-05,42,8,2,241,5,931.5,37.26,894.24,454.75
2716,2025-03-13,9,5,1,164,4,146.48,7.32,139.16,97.84
2717,2025-05-13,32,4,1,396,3,386.79,12.89,373.9,194.73
2718,2025-04-05,15,15,2,453,5,178.3,7.13,171.17,112.6
2719,2025-11-03,19,3,2,485,5,816.75,16.34,800.41,467.55
2720,2025-04-26,35,9,2,201,5,1073.3,42.93,1030.37,630.75
2721,2024-10-01,44,11,1,491,2,77.64,0.0,77.64,37.86
2722,2025-06-27,27,7,1,41,2,159.48,7.97,151.51,97.08
2723,2024-07-31,33,6,1,266,4,195.56,0.0,195.56,106.76
2724,2024-05-14,36,8,1,41,3,421.74,14.06,407.68,175.11
2725,2024-04-24,38,5,2,462,4,535.32,0.0,535.32,365.28
2726,2024-06-20,45,9,2,315,1,184.95,18.5,166.45,127.6
2727,2024-05-11,49,1,2,74,5,339.15,0.0,339.15,157.95
2728,2024-08-11,14,5,1,173,2,404.26,0.0,404.26,257.86
2729,2025-12-06,49,9,2,105,1,41.69,0.0,41.69,23.17
2730,2025-03-29,38,10,2,379,5,1094.85,43.79,1051.06,469.65
2731,2025-03-02,12,10,1,218,2,154.02,0.0,154.02,106.18
2732,2024-09-28,17,9,2,415,3,288.36,9.61,278.75,155.79
2733,2024-06-22,27,3,1,382,1,222.3,44.46,177.84,109.29
2734,2024-01-21,38,14,1,37,2,495.48,0.0,495.48,216.16
2735,2025-11-09,29,15,1,113,2,140.32,7.02,133.3,97.5
2736,2024-04-15,41,6,1,227,4,581.28,0.0,581.28,284.36
2737,2024-08-14,5,8,2,358,4,945.6,23.64,921.96,520.28
2738,2024-05-23,37,8,1,240,1,126.92,12.69,114.23,82.12
2739,2025-01-03,34,12,1,224,5,1104.45,44.18,1060.27,456.35
2740,2025-07-18,14,15,1,429,4,684.92,34.25,650.67,453.56
2741,2025-09-20,31,12,2,357,5,1013.0,0.0,1013.0,438.95
2742,2024-02-12,37,9,1,334,5,1147.0,22.94,1124.06,733.5
2743,2025-06-18,45,13,2,446,2,266.94,0.0,266.94,156.26
2744,2024-10-15,43,12,1,264,5,218.15,8.73,209.42,147.9
2745,2025-04-01,22,13,1,430,1,77.89,7.79,70.1,53.53
2746,2024-07-16,27,10,2,405,3,253.59,8.45,245.14,153.54
2747,2025-10-30,5,11,1,105,2,494.24,0.0,494.24,223.94
2748,2024-02-25,6,13,1,139,5,1169.7,46.79,1122.91,751.95
2749,2024-07-11,7,5,2,383,4,672.4,16.81,655.59,459.08
2750,2024-06-20,4,12,1,361,5,166.7,6.67,160.03,94.75
2751,2024-12-08,35,6,2,24,3,211.29,14.09,197.2,85.44
2752,2025-04-27,36,9,2,486,2,172.34,0.0,172.34,114.74
2753,2024-11-08,41,6,2,406,5,273.75,0.0,273.75,150.2
2754,2025-04-13,24,2,2,372,4,332.48,16.62,315.86,172.56
2755,2024-11-15,36,2,1,433,4,686.44,34.32,652.12,395.52
2756,2024-12-26,36,5,1,41,4,505.44,12.64,492.8,328.56
2757,2025-07-30,8,11,1,122,3,306.45,0.0,306.45,174.06
2758,2025-07-27,21,8,2,15,4,924.76,23.12,901.64,407.24
2759,2024-04-01,14,9,2,121,4,154.28,3.86,150.42,74.36
2760,2024-04-27,10,13,1,280,2,221.82,22.18,199.64,124.24
2761,2025-03-03,18,9,2,82,3,512.76,34.18,478.58,342.33
2762,2025-08-23,8,13,2,309,3,632.94,0.0,632.94,312.48
2763,2025-11-18,45,10,2,259,1,92.29,0.0,92.29,62.72
2764,2024-11-24,22,11,1,239,3,718.17,0.0,718.17,311.58
2765,2024-12-30,19,4,1,339,3,530.31,17.68,512.63,270.78
2766,2024-02-28,46,10,1,97,2,206.12,0.0,206.12,87.56
2767,2024-09-06,24,14,1,1,1,158.39,0.0,158.39,101.81
2768,2024-08-12,22,14,2,44,4,614.72,15.37,599.35,414.28
2769,2024-03-11,48,4,1,315,4,669.96,16.75,653.21,301.28
2770,2024-07-15,18,7,1,356,1,120.8,12.08,108.72,63.86
2771,2024-04-07,13,12,2,464,5,839.2,33.57,805.63,524.2
2772,2024-04-12,17,14,2,11,3,697.89,0.0,697.89,403.68
2773,2024-06-17,50,14,1,413,5,995.25,19.91,975.34,554.6
2774,2024-07-06,33,7,2,474,2,329.0,32.9,296.1,219.68
2775,2024-08-26,9,11,2,384,5,597.05,0.0,597.05,378.95
2776,2024-01-03,47,8,1,445,4,472.8,23.64,449.16,234.52
2777,2025-11-22,41,10,2,425,3,598.5,19.95,578.55,253.65
2778,2025-10-14,22,15,2,7,2,193.48,0.0,193.48,80.9
2779,2024-11-01,20,15,2,113,4,970.36,48.52,921.84,409.56
2780,2024-06-24,47,10,2,391,5,1114.2,22.28,1091.92,702.4
2781,2024-06-17,50,12,1,32,1,120.32,12.03,108.29,70.51
2782,2024-04-03,28,14,2,398,2,239.18,11.96,227.22,99.62
2783,2024-05-04,49,10,1,364,4,208.44,5.21,203.23,108.44
2784,2025-09-06,7,12,1,356,2,193.74,19.37,174.37,111.78
2785,2025-08-08,9,11,1,355,1,58.53,11.71,46.82,26.37
2786,2024-04-24,22,3,1,483,1,39.3,0.0,39.3,20.49
2787,2024-12-05,42,9,2,348,3,214.98,14.33,200.65,92.01
2788,2025-01-10,4,13,1,42,5,302.65,12.11,290.54,210.4
2789,2024-05-15,1,10,1,134,2,496.56,49.66,446.9,269.48
2790,2024-08-18,16,12,2,165,1,153.14,0.0,153.14,74.91
2791,2024-07-17,14,3,2,469,3,578.07,19.27,558.8,299.79
2792,2025-08-16,47,11,1,68,1,247.85,24.79,223.06,103.06
2793,2024-01-29,23,6,1,302,2,464.5,0.0,464.5,235.62
2794,2024-04-16,16,9,1,487,2,237.7,11.88,225.82,146.64
2795,2024-02-12,47,10,2,375,1,187.17,0.0,187.17,89.52
2796,2024-11-09,13,13,2,122,4,673.48,0.0,673.48,270.32
2797,2025-01-09,41,1,2,170,5,623.6,0.0,623.6,306.2
2798,2025-04-26,35,6,1,110,1,78.79,0.0,78.79,51.92
2799,2025-06-30,48,7,1,92,1,210.22,0.0,210.22,138.72
2800,2024-05-16,10,3,1,233,4,366.52,18.33,348.19,227.48
2801,2024-06-06,44,6,2,310,1,63.54,12.71,50.83,30.15
2802,2025-08-31,25,6,2,254,5,295.6,0.0,295.6,150.25
2803,2025-09-01,9,9,2,348,2,93.42,9.34,84.08,52.18
2804,2024-11-08,5,12,2,209,3,426.45,28.43,398.02,263.82
2805,2024-01-30,29,7,2,72,2,172.46,8.62,163.84,99.26
2806,2024-04-30,31,2,2,461,4,380.88,19.04,361.84,185.4
2807,2025-10-13,5,8,2,126,5,1066.1,21.32,1044.78,428.7
2808,2025-12-18,13,7,2,150,1,127.15,25.43,101.72,58.42
2809,2025-02-10,21,2,2,345,2,67.7,0.0,67.7,32.34
2810,2024-03-14,48,13,2,275,5,585.75,23.43,562.32,260.4
2811,2025-03-22,29,7,2,47,4,337.88,16.89,320.99,207.56
2812,2024-02-09,11,11,1,225,3,732.0,24.4,707.6,477.27
2813,2025-10-24,2,13,2,313,2,310.66,0.0,310.66,136.54
2814,2024-10-29,17,8,1,226,4,991.16,24.78,966.38,545.76
2815,2025-10-16,35,10,2,471,4,432.88,0.0,432.88,276.96
2816,2024-12-07,48,11,2,299,1,140.59,0.0,140.59,69.61
2817,2025-08-02,11,5,2,498,5,438.45,0.0,438.45,261.75
2818,2024-04-12,11,15,1,103,4,597.28,0.0,597.28,308.4
2819,2025-03-12,5,15,1,295,2,234.74,11.74,223.0,132.7
2820,2025-07-28,31,4,1,92,2,365.68,0.0,365.68,237.22
2821,2024-12-13,20,10,2,226,3,377.64,12.59,365.05,203.01
2822,2024-08-12,2,11,2,235,2,406.4,40.64,365.76,164.64
2823,2025-04-06,43,1,2,115,1,60.06,12.01,48.05,32.75
2824,2025-03-17,16,12,2,222,5,830.2,33.21,796.99,547.1
2825,2024-12-26,22,10,1,370,2,426.66,42.67,383.99,183.1
2826,2025-01-19,9,15,2,74,4,789.52,19.74,769.78,506.16
2827,2025-11-22,9,13,1,261,2,275.8,13.79,262.01,188.0
2828,2025-05-25,37,15,2,223,4,180.72,9.04,171.68,112.96
2829,2024-10-14,10,13,1,2,5,245.35,0.0,245.35,133.1
2830,2024-09-19,14,5,1,180,2,106.66,10.67,95.99,63.36
2831,2024-03-02,9,10,2,32,3,437.7,0.0,437.7,206.01
2832,2024-11-04,32,14,2,365,2,483.54,24.18,459.36,338.3
2833,2025-05-16,33,7,1,263,2,446.58,44.66,401.92,197.28
2834,2025-03-20,44,6,2,3,5,885.15,17.7,867.45,459.0
2835,2024-09-15,10,14,2,218,2,298.24,14.91,283.33,203.1
2836,2024-10-01,19,12,1,235,5,1162.15,23.24,1138.91,649.75
2837,2025-10-06,31,11,2,188,3,431.64,14.39,417.25,183.3
2838,2025-07-31,10,14,2,153,3,138.09,9.21,128.88,60.09
2839,2024-09-21,19,8,2,61,1,130.6,0.0,130.6,80.98
2840,2024-11-21,23,7,1,450,2,319.98,32.0,287.98,210.26
2841,2025-01-31,34,13,2,465,4,503.76,12.59,491.17,256.48
2842,2025-04-02,14,4,1,84,3,179.88,11.99,167.89,77.79
2843,2025-02-19,3,5,2,323,5,1006.3,40.25,966.05,631.3
2844,2025-03-18,22,14,2,87,1,95.29,9.53,85.76,38.95
2845,2025-01-31,11,2,1,145,2,454.64,22.73,431.91,279.64
2846,2025-06-29,17,4,1,142,4,528.6,13.22,515.38,331.76
2847,2024-11-23,41,8,1,174,3,635.37,21.18,614.19,279.84
2848,2025-09-07,12,6,2,183,4,806.68,0.0,806.68,427.72
2849,2024-01-18,13,8,1,141,5,532.45,21.3,511.15,216.95
2850,2024-05-27,7,14,1,302,2,249.42,24.94,224.48,145.36
2851,2024-11-24,21,15,2,134,5,1200.75,48.03,1152.72,836.6
2852,2024-03-31,4,9,1,430,5,1050.5,42.02,1008.48,450.95
2853,2025-08-07,16,5,2,408,3,660.0,44.0,616.0,321.39
2854,2024-11-23,42,9,1,263,1,247.11,24.71,222.4,112.5
2855,2024-06-06,37,2,2,57,1,167.1,16.71,150.39,104.35
2856,2024-11-23,14,7,1,50,3,448.92,29.93,418.99,310.74
2857,2025-03-31,27,4,2,222,3,280.29,9.34,270.95,154.59
2858,2024-11-30,43,4,1,60,3,323.01,10.77,312.24,223.89
2859,2025-09-21,10,15,1,184,5,1205.3,48.21,1157.09,630.05
2860,2025-01-14,17,12,1,399,3,350.73,23.38,327.35,203.34
2861,2025-11-06,47,3,1,367,1,109.01,10.9,98.11,49.37
2862,2024-02-18,26,5,2,284,5,1050.85,0.0,1050.85,465.85
2863,2025-07-18,43,10,2,320,2,108.36,5.42,102.94,57.22
2864,2025-01-22,21,12,1,258,5,631.25,25.25,606.0,367.0
2865,2024-09-08,18,14,2,196,2,362.38,0.0,362.38,158.8
2866,2025-01-09,29,1,1,144,1,172.9,34.58,138.32,82.38
2867,2025-02-26,50,14,1,83,2,350.66,0.0,350.66,165.7
2868,2024-07-12,30,2,1,434,1,158.18,0.0,158.18,74.63
2869,2025-02-21,7,10,2,424,2,139.54,13.95,125.59,66.5
2870,2025-12-22,34,7,2,357,2,316.6,15.83,300.77,207.74
2871,2024-08-03,25,8,2,46,3,252.84,8.43,244.41,141.54
2872,2024-06-12,49,9,1,466,2,299.54,14.98,284.56,126.72
2873,2024-04-09,19,11,1,377,3,720.72,24.02,696.7,361.08
2874,2025-10-08,48,6,2,187,1,158.91,15.89,143.02,83.08
2875,2024-07-04,42,10,2,135,5,1166.2,46.65,1119.55,529.0
2876,2024-01-09,20,1,2,84,5,1043.0,0.0,1043.0,669.6
2877,2025-10-21,32,15,1,206,3,138.63,0.0,138.63,59.52
2878,2024-07-24,6,6,2,335,2,333.02,33.3,299.72,198.76
2879,2024-01-20,1,2,1,15,5,1198.4,0.0,1198.4,679.65
2880,2025-10-07,44,1,1,396,4,763.96,19.1,744.86,349.16
2881,2025-05-25,18,8,2,263,2,137.02,13.7,123.32,80.3
2882,2025-10-25,38,3,2,383,4,603.96,30.2,573.76,330.44
2883,2025-08-18,24,1,1,19,4,232.8,0.0,232.8,105.84
2884,2025-04-16,41,12,1,38,4,863.32,21.58,841.74,356.28
2885,2025-06-04,36,3,1,482,4,744.16,37.21,706.95,333.44
2886,2025-04-24,26,4,2,36,4,156.28,3.91,152.37,84.56
2887,2024-03-15,17,8,1,25,3,294.51,0.0,294.51,197.64
2888,2025-01-18,13,15,2,13,5,709.55,0.0,709.55,457.75
2889,2024-07-03,48,14,2,128,2,365.86,36.59,329.27,233.76
2890,2025-05-22,21,14,1,130,3,653.22,0.0,653.22,340.65
2891,2024-11-11,47,15,1,242,3,275.25,0.0,275.25,181.95
2892,2025-01-13,29,15,2,310,5,970.15,38.81,931.34,460.7
2893,2024-08-15,14,12,2,58,1,182.26,36.45,145.81,84.8
2894,2024-10-30,47,5,2,135,5,736.3,29.45,706.85,444.35
2895,2024-01-08,50,14,1,446,2,178.08,8.9,169.18,120.8
2896,2024-12-24,50,8,1,49,2,162.38,0.0,162.38,68.8
2897,2024-10-25,48,6,1,186,2,400.48,0.0,400.48,174.74
2898,2024-03-23,4,4,1,77,5,976.05,0.0,976.05,437.9
2899,2024-07-09,35,3,1,386,3,527.82,35.19,492.63,354.81
2900,2025-12-26,13,9,1,221,5,872.45,17.45,855.0,440.5
2901,2024-06-27,40,14,2,464,3,153.24,10.22,143.02,73.41
2902,2025-06-23,36,14,2,101,1,113.9,11.39,102.51,45.58
2903,2025-11-05,13,5,1,267,4,894.76,22.37,872.39,558.36
2904,2024-02-12,16,4,1,441,3,612.9,0.0,612.9,313.56
2905,2025-09-23,25,3,1,191,4,435.68,10.89,424.79,218.52
2906,2025-06-22,43,5,1,326,3,734.55,24.48,710.07,309.84
2907,2025-05-04,24,11,2,379,1,240.95,24.09,216.86,127.13
2908,2025-11-28,1,13,1,492,2,306.4,0.0,306.4,208.3
2909,2025-12-30,11,1,1,243,2,137.08,0.0,137.08,68.18
2910,2024-12-21,9,2,2,483,1,172.02,0.0,172.02,71.51
2911,2024-12-08,30,12,1,168,5,1123.4,22.47,1100.93,674.85
2912,2024-12-21,41,8,2,69,1,133.55,0.0,133.55,69.31
2913,2024-05-03,8,2,1,462,1,98.22,0.0,98.22,48.03
2914,2024-10-07,40,10,1,5,3,436.32,0.0,436.32,221.64
2915,2025-10-02,39,9,2,115,3,471.66,15.72,455.94,226.83
2916,2025-10-21,10,2,1,32,3,539.25,0.0,539.25,276.66
2917,2024-07-29,50,2,1,6,5,778.75,31.15,747.6,394.0
2918,2025-04-22,50,12,2,412,2,480.06,0.0,480.06,210.54
2919,2025-01-19,46,12,1,84,1,122.26,12.23,110.03,67.49
2920,2025-06-01,38,15,2,416,5,304.0,12.16,291.84,148.1
2921,2024-08-08,7,3,2,371,4,369.32,9.23,360.09,193.32
2922,2025-12-12,20,2,2,484,3,632.43,21.08,611.35,369.39
2923,2024-07-12,2,1,2,114,4,369.48,9.24,360.24,169.56
2924,2025-09-30,1,13,1,436,3,378.24,25.22,353.02,170.91
2925,2024-09-27,34,15,1,59,2,416.24,0.0,416.24,199.92
2926,2024-09-04,5,4,1,130,5,1064.25,42.57,1021.68,564.65
2927,2025-01-17,18,7,2,363,3,461.73,15.39,446.34,200.37
2928,2024-05-12,6,13,1,386,2,255.14,12.76,242.38,105.38
2929,2025-09-15,33,14,1,437,4,676.88,33.84,643.04,397.16
2930,2024-02-10,23,13,2,240,4,739.24,0.0,739.24,454.84
2931,2025-08-18,50,2,2,424,2,436.66,0.0,436.66,254.4
2932,2024-07-16,40,6,2,257,1,171.36,17.14,154.22,97.88
2933,2025-09-15,40,3,2,483,2,293.84,0.0,293.84,118.92
2934,2025-06-09,13,1,2,104,5,541.3,21.65,519.65,293.5
2935,2025-02-22,5,5,2,313,3,110.46,3.68,106.78,62.67
2936,2024-08-08,10,1,2,437,3,559.2,18.64,540.56,339.66
2937,2025-05-09,19,10,2,373,2,305.48,15.27,290.21,187.06
2938,2024-10-01,50,6,2,292,4,397.92,9.95,387.97,222.08
2939,2025-10-17,42,4,1,33,1,238.53,47.71,190.82,111.28
2940,2025-10-09,17,2,1,363,5,783.25,15.67,767.58,399.15
2941,2025-10-29,27,11,1,74,5,1034.4,20.69,1013.71,503.1
2942,2024-07-07,2,5,2,15,5,189.8,7.59,182.21,129.3
2943,2025-11-13,48,7,1,120,1,228.9,0.0,228.9,127.13
2944,2024-03-20,31,7,2,7,2,154.84,0.0,154.84,63.06
2945,2025-09-29,16,2,2,426,4,144.96,7.25,137.71,86.28
2946,2024-04-05,27,4,2,435,2,286.46,14.32,272.14,191.98
2947,2025-03-16,45,4,1,57,2,108.68,0.0,108.68,50.3
2948,2024-08-29,14,4,2,191,3,467.49,0.0,467.49,258.72
2949,2025-07-12,27,13,2,184,5,393.65,15.75,377.9,226.45
2950,2025-08-28,49,15,2,198,2,394.88,19.74,375.14,233.32
2951,2025-03-20,47,10,2,102,1,118.59,23.72,94.87,78.1
2952,2024-03-06,46,2,2,191,5,478.45,0.0,478.45,326.7
2953,2024-12-07,22,5,2,58,3,692.28,23.08,669.2,319.71
2954,2024-05-01,36,1,1,74,4,907.48,22.69,884.79,617.52
2955,2024-06-22,47,3,1,401,4,163.92,0.0,163.92,89.68
2956,2025-11-13,43,10,2,256,2,159.66,0.0,159.66,73.68
2957,2024-08-23,28,10,2,20,4,282.76,0.0,282.76,172.6
2958,2024-08-11,16,1,2,411,3,713.64,0.0,713.64,373.11
2959,2024-07-20,41,15,2,190,1,33.05,6.61,26.44,14.58
2960,2024-03-06,8,3,2,397,4,891.96,22.3,869.66,554.96
2961,2025-03-05,31,11,2,399,2,384.64,19.23,365.41,174.56
2962,2025-07-02,15,6,2,441,5,430.15,17.21,412.94,213.95
2963,2025-05-17,5,10,1,371,1,145.23,14.52,130.71,94.63
2964,2025-09-12,6,11,1,279,3,653.88,43.59,610.29,288.06
2965,2024-02-13,33,9,1,343,5,403.7,0.0,403.7,274.75
2966,2024-06-05,13,6,2,115,5,1098.9,0.0,1098.9,537.9
2967,2025-11-25,24,11,1,131,2,369.06,18.45,350.61,223.74
2968,2024-11-24,46,12,2,112,1,222.8,44.56,178.24,133.79
2969,2024-01-02,13,6,2,464,2,178.7,0.0,178.7,91.42
2970,2025-02-04,3,9,1,247,3,137.94,4.6,133.34,58.8
2971,2025-09-25,47,10,2,13,3,232.2,0.0,232.2,155.31
2972,2024-06-03,26,7,2,134,3,549.96,0.0,549.96,343.2
2973,2024-05-18,15,3,2,401,2,111.82,0.0,111.82,59.26
2974,2025-06-11,41,5,2,463,1,212.5,21.25,191.25,111.77
2975,2025-09-08,41,9,1,179,4,759.08,0.0,759.08,486.96
2976,2024-09-07,7,11,1,73,5,306.75,0.0,306.75,132.45
2977,2024-08-25,38,2,2,250,3,433.98,0.0,433.98,264.21
2978,2025-10-21,25,7,1,147,2,280.86,14.04,266.82,123.86
2979,2024-03-02,25,5,2,86,2,394.42,0.0,394.42,255.98
2980,2025-03-29,40,2,1,281,1,157.7,0.0,157.7,71.82
2981,2025-07-16,47,5,1,113,4,300.0,0.0,300.0,145.4
2982,2025-01-14,37,1,1,301,2,223.42,11.17,212.25,134.52
2983,2024-11-22,21,1,2,53,4,405.12,20.26,384.86,217.56
2984,2024-05-26,10,5,1,20,5,1155.1,0.0,1155.1,472.2
2985,2025-10-28,39,3,2,365,5,182.25,0.0,182.25,106.3
2986,2024-03-13,46,9,1,29,2,432.38,43.24,389.14,300.14
2987,2025-06-05,5,2,2,279,5,684.85,13.7,671.15,294.6
2988,2024-05-20,42,11,1,354,2,301.42,30.14,271.28,197.6
2989,2025-08-07,10,7,2,310,5,1132.3,45.29,1087.01,663.0
2990,2024-01-22,11,7,1,312,5,1068.75,0.0,1068.75,718.15
2991,2024-07-21,45,11,2,32,5,360.95,0.0,360.95,168.75
2992,2024-10-13,45,5,1,388,5,222.3,8.89,213.41,94.2
2993,2025-03-06,48,10,2,308,4,965.44,0.0,965.44,420.68
2994,2024-12-16,47,8,1,19,5,154.8,0.0,154.8,97.05
2995,2025-01-06,47,1,1,411,2,352.32,35.23,317.09,240.8
2996,2025-06-22,32,9,2,328,4,422.76,0.0,422.76,293.04
2997,2025-04-01,27,12,2,379,2,200.46,20.05,180.41,128.52
2998,2024-09-09,50,12,1,295,2,354.14,17.71,336.43,177.58
2999,2024-01-03,23,2,2,209,1,160.77,32.15,128.62,103.78
3000,2024-10-13,44,11,2,185,2,442.38,0.0,442.38,213.16
3001,2025-11-03,37,9,2,497,3,225.36,15.02,210.34,151.98
3002,2025-09-28,26,8,2,492,4,421.48,0.0,421.48,208.28
3003,2025-05-05,45,14,1,293,2,261.1,26.11,234.99,170.6
3004,2024-01-15,11,14,1,468,5,939.05,37.56,901.49,593.55
3005,2024-07-23,44,2,2,90,2,60.58,6.06,54.52,38.42
3006,2024-12-17,3,4,1,405,3,233.22,0.0,233.22,162.54
3007,2024-06-13,48,8,1,421,5,374.15,0.0,374.15,206.7
3008,2024-05-26,36,12,2,155,5,611.75,12.23,599.52,329.1
3009,2025-09-21,41,13,2,256,5,547.75,10.96,536.79,379.8
3010,2025-07-20,30,14,1,188,4,379.92,19.0,360.92,161.04
3011,2024-08-10,24,13,1,275,1,101.8,10.18,91.62,54.46
3012,2024-06-17,33,1,2,1,1,121.25,24.25,97.0,81.28
3013,2025-10-16,33,7,1,359,5,793.5,15.87,777.63,502.9
3014,2024-01-31,8,4,1,303,4,827.6,41.38,786.22,497.24
3015,2024-10-21,31,2,2,482,2,368.92,36.89,332.03,160.14
3016,2024-02-11,34,10,2,480,1,204.94,0.0,204.94,120.35
3017,2024-09-14,20,10,2,447,1,40.5,0.0,40.5,26.69
3018,2024-05-09,25,1,2,439,5,393.35,0.0,393.35,174.1
3019,2024-09-15,28,15,1,30,5,1007.9,40.32,967.58,552.6
3020,2024-04-02,6,7,1,484,5,1168.95,23.38,1145.57,618.8
3021,2025-09-12,39,9,2,363,3,675.42,22.51,652.91,334.11
3022,2024-01-11,8,8,1,222,2,204.82,10.24,194.58,105.84
3023,2024-07-04,19,1,2,47,3,504.66,0.0,504.66,266.4
3024,2025-11-29,12,3,1,105,5,413.2,16.53,396.67,277.75
3025,2025-05-30,23,13,2,492,2,312.22,31.22,281.0,197.56
