sale_id,product_id,store_id,customer_id,channel_id,sale_date,year,month,month_name,quarter,season,is_weekend,product_name,brand,category,subcategory,store_name,region,state,city,gender,age_group,loyalty_flag,channel_name,quantity,gross_revenue,discount_value,net_revenue,cost,profit
622,36,3,190,1,2025-07-28,2025,7,July,3,Regular,0,"Produto 36","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 3",Sul,MS,"Campo Grande",F,26-35,False,"Loja FÃ­sica",4,612.00,30.00,582.00,350.00,231.36
623,17,3,169,1,2024-06-03,2024,6,June,2,"Dia dos Namorados",0,"Produto 17","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 3",Sul,MS,"Campo Grande",F,"NÃ£o Informado",False,"Loja FÃ­sica",5,1068.00,0.00,1068.00,613.00,454.45
624,13,15,NULL,1,2025-02-07,2025,2,February,1,Regular,0,"Produto 13","Quem Disse Berenice",Perfume,Gourmand,"Loja 15",Nordeste,PE,Recife,NULL,NULL,NULL,"Loja FÃ­sica",5,379.00,15.00,363.00,193.00,170.98
625,35,11,307,1,2025-05-01,2025,5,May,2,"Dia das MÃ£es",0,"Produto 35",Eudora,Perfume,"NÃ£o Classificado","Loja 11",Nordeste,CE,Fortaleza,F,50+,False,"Loja FÃ­sica",3,528.00,17.00,510.00,333.00,177.00
626,8,14,NULL,2,2024-09-02,2024,9,September,3,Regular,0,"Produto 8",Eudora,Perfume,Gourmand,"Loja 14",Sul,RS,"Porto Alegre",NULL,NULL,NULL,E-commerce,4,691.00,34.00,656.00,484.00,172.91
627,30,13,255,1,2025-05-23,2025,5,May,2,"Dia das MÃ£es",0,"Produto 30","O BoticÃ¡rio",Maquiagem,Corretivo,"Loja 13",Sudeste,SP,"SÃ£o Paulo",M,18-25,True,"Loja FÃ­sica",1,35.00,3.00,32.00,15.00,16.61
628,14,2,NULL,2,2024-11-30,2024,11,November,4,"Black Friday",1,"Produto 14","O BoticÃ¡rio",Maquiagem,"NÃ£o Classificado","Loja 2",Nordeste,SE,Aracaju,NULL,NULL,NULL,E-commerce,2,64.00,3.00,61.00,38.00,23.12
629,24,6,227,2,2025-06-01,2025,6,June,2,"Dia dos Namorados",1,"Produto 24",Eudora,Skincare,Anti-Idade,"Loja 6",Sudeste,MG,"Belo Horizonte",F,50+,False,E-commerce,1,163.00,32.00,130.00,104.00,26.24
630,3,1,NULL,1,2025-03-11,2025,3,March,1,"Dia da Mulher",0,"Produto 3","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 1",Nordeste,PE,Recife,NULL,NULL,NULL,"Loja FÃ­sica",5,214.00,8.00,205.00,118.00,87.17
631,41,11,83,2,2025-03-16,2025,3,March,1,"Dia da Mulher",1,"Produto 41","Quem Disse Berenice",Skincare,Limpeza,"Loja 11",Nordeste,CE,Fortaleza,F,"NÃ£o Informado",True,E-commerce,5,527.00,0.00,527.00,225.00,301.80
632,30,3,NULL,1,2024-11-25,2024,11,November,4,"Black Friday",0,"Produto 30","O BoticÃ¡rio",Maquiagem,Corretivo,"Loja 3",Sul,MS,"Campo Grande",NULL,NULL,NULL,"Loja FÃ­sica",4,944.00,47.00,896.00,530.00,366.80
633,46,6,NULL,1,2025-12-23,2025,12,December,4,Natal,0,"Produto 46","Quem Disse Berenice",Skincare,Anti-Idade,"Loja 6",Sudeste,MG,"Belo Horizonte",NULL,NULL,NULL,"Loja FÃ­sica",3,360.00,0.00,360.00,201.00,158.73
634,41,3,318,1,2024-12-14,2024,12,December,4,Natal,1,"Produto 41","Quem Disse Berenice",Skincare,Limpeza,"Loja 3",Sul,MS,"Campo Grande",F,26-35,False,"Loja FÃ­sica",3,458.00,15.00,443.00,266.00,177.14
635,40,11,128,1,2025-01-16,2025,1,January,1,Regular,0,"Produto 40","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 11",Nordeste,CE,Fortaleza,F,26-35,True,"Loja FÃ­sica",3,701.00,23.00,678.00,427.00,251.02
636,12,8,189,1,2025-12-19,2025,12,December,4,Natal,0,"Produto 12",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 8",Nordeste,BA,Salvador,F,"NÃ£o Informado",False,"Loja FÃ­sica",3,493.00,32.00,460.00,263.00,197.31
637,37,6,NULL,2,2025-07-17,2025,7,July,3,Regular,0,"Produto 37",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 6",Sudeste,MG,"Belo Horizonte",NULL,NULL,NULL,E-commerce,5,941.00,18.00,922.00,436.00,486.57
638,19,12,317,2,2024-12-29,2024,12,December,4,Natal,1,"Produto 19",Eudora,Perfume,Floral,"Loja 12",Nordeste,BA,Salvador,F,50+,True,E-commerce,1,108.00,21.00,86.00,68.00,17.83
639,3,15,NULL,1,2025-09-14,2025,9,September,3,Regular,1,"Produto 3","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 15",Nordeste,PE,Recife,NULL,NULL,NULL,"Loja FÃ­sica",3,212.00,7.00,204.00,113.00,91.60
640,19,9,204,1,2024-02-17,2024,2,February,1,Regular,1,"Produto 19",Eudora,Perfume,Floral,"Loja 9",Sul,PR,Curitiba,F,26-35,True,"Loja FÃ­sica",2,486.00,0.00,486.00,264.00,222.48
641,22,3,499,2,2025-09-27,2025,9,September,3,Regular,1,"Produto 22",Eudora,Perfume,Amadeirado,"Loja 3",Sul,MS,"Campo Grande",M,"NÃ£o Informado",True,E-commerce,5,873.00,34.00,838.00,571.00,267.46
642,11,8,NULL,2,2024-01-03,2024,1,January,1,Regular,0,"Produto 11",Eudora,Maquiagem,Olhos,"Loja 8",Nordeste,BA,Salvador,NULL,NULL,NULL,E-commerce,1,179.00,35.00,143.00,88.00,54.98
643,45,9,14,2,2025-03-14,2025,3,March,1,"Dia da Mulher",0,"Produto 45","O BoticÃ¡rio",Maquiagem,Base,"Loja 9",Sul,PR,Curitiba,M,18-25,True,E-commerce,5,281.00,0.00,281.00,190.00,91.35
644,34,12,NULL,1,2025-08-27,2025,8,August,3,Regular,0,"Produto 34","O BoticÃ¡rio",Perfume,Oriental,"Loja 12",Nordeste,BA,Salvador,NULL,NULL,NULL,"Loja FÃ­sica",1,99.00,0.00,99.00,65.00,33.21
645,17,15,481,2,2024-06-04,2024,6,June,2,"Dia dos Namorados",0,"Produto 17","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 15",Nordeste,PE,Recife,M,26-35,True,E-commerce,5,1108.00,0.00,1108.00,559.00,549.20
646,1,14,NULL,1,2024-06-08,2024,6,June,2,"Dia dos Namorados",1,"Produto 1",Eudora,Skincare,"Tratamento Facial","Loja 14",Sul,RS,"Porto Alegre",NULL,NULL,NULL,"Loja FÃ­sica",3,402.00,0.00,402.00,166.00,235.80
647,38,7,82,2,2025-07-03,2025,7,July,3,Regular,0,"Produto 38","Quem Disse Berenice",Perfume,Amadeirado,"Loja 7",Sul,RS,"Porto Alegre",F,50+,True,E-commerce,1,157.00,15.00,142.00,78.00,63.91
648,37,2,297,1,2025-12-17,2025,12,December,4,Natal,0,"Produto 37",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 2",Nordeste,SE,Aracaju,M,"NÃ£o Informado",False,"Loja FÃ­sica",5,1038.00,41.00,997.00,602.00,394.70
649,44,13,216,1,2025-09-17,2025,9,September,3,Regular,0,"Produto 44","O BoticÃ¡rio",Maquiagem,Olhos,"Loja 13",Sudeste,SP,"SÃ£o Paulo",M,18-25,False,"Loja FÃ­sica",2,134.00,13.00,120.00,85.00,35.05
650,10,9,NULL,2,2025-09-04,2025,9,September,3,Regular,0,"Produto 10",Eudora,Maquiagem,Batom,"Loja 9",Sul,PR,Curitiba,NULL,NULL,NULL,E-commerce,1,71.00,7.00,64.00,35.00,28.80
651,20,15,NULL,1,2024-07-24,2024,7,July,3,Regular,0,"Produto 20","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 15",Nordeste,PE,Recife,NULL,NULL,NULL,"Loja FÃ­sica",4,842.00,0.00,842.00,582.00,259.48
652,34,1,399,1,2024-01-07,2024,1,January,1,Regular,1,"Produto 34","O BoticÃ¡rio",Perfume,Oriental,"Loja 1",Nordeste,PE,Recife,M,50+,False,"Loja FÃ­sica",2,102.00,0.00,102.00,45.00,56.24
653,28,9,65,2,2025-07-15,2025,7,July,3,Regular,0,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 9",Sul,PR,Curitiba,F,50+,False,E-commerce,1,111.00,11.00,100.00,58.00,41.99
654,28,5,210,2,2024-05-27,2024,5,May,2,"Dia das MÃ£es",0,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 5",Sudeste,SP,"SÃ£o Paulo",M,"NÃ£o Informado",False,E-commerce,4,920.00,23.00,897.00,557.00,340.82
655,2,4,264,2,2024-02-28,2024,2,February,1,Regular,0,"Produto 2","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 4",Sul,PR,Curitiba,M,"NÃ£o Informado",True,E-commerce,5,340.00,0.00,340.00,206.00,133.80
656,28,5,NULL,2,2025-03-13,2025,3,March,1,"Dia da Mulher",0,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 5",Sudeste,SP,"SÃ£o Paulo",NULL,NULL,NULL,E-commerce,5,706.00,0.00,706.00,434.00,271.35
657,25,5,412,1,2024-01-17,2024,1,January,1,Regular,0,"Produto 25",Eudora,Maquiagem,"PÃ³ Facial","Loja 5",Sudeste,SP,"SÃ£o Paulo",F,"NÃ£o Informado",False,"Loja FÃ­sica",1,59.00,0.00,59.00,30.00,28.78
658,3,14,263,1,2025-02-17,2025,2,February,1,Regular,0,"Produto 3","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 14",Sul,RS,"Porto Alegre",F,50+,False,"Loja FÃ­sica",2,118.00,0.00,118.00,60.00,57.52
659,15,9,207,2,2024-06-21,2024,6,June,2,"Dia dos Namorados",0,"Produto 15",Eudora,Perfume,Amadeirado,"Loja 9",Sul,PR,Curitiba,F,"NÃ£o Informado",True,E-commerce,4,172.00,0.00,172.00,101.00,71.20
660,14,8,213,1,2025-05-30,2025,5,May,2,"Dia das MÃ£es",0,"Produto 14","O BoticÃ¡rio",Maquiagem,"NÃ£o Classificado","Loja 8",Nordeste,BA,Salvador,F,18-25,False,"Loja FÃ­sica",4,655.00,16.00,639.00,302.00,336.53
661,31,14,454,1,2024-01-27,2024,1,January,1,Regular,1,"Produto 31",Eudora,Maquiagem,Batom,"Loja 14",Sul,RS,"Porto Alegre",M,50+,True,"Loja FÃ­sica",5,326.00,0.00,326.00,193.00,133.75
662,7,9,245,1,2025-04-13,2025,4,April,2,Regular,1,"Produto 7",Eudora,Skincare,"NÃ£o Classificado","Loja 9",Sul,PR,Curitiba,F,50+,True,"Loja FÃ­sica",3,620.00,41.00,579.00,433.00,145.58
663,22,11,NULL,1,2024-07-05,2024,7,July,3,Regular,0,"Produto 22",Eudora,Perfume,Amadeirado,"Loja 11",Nordeste,CE,Fortaleza,NULL,NULL,NULL,"Loja FÃ­sica",3,359.00,11.00,347.00,221.00,125.64
664,36,11,447,1,2024-05-17,2024,5,May,2,"Dia das MÃ£es",0,"Produto 36","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 11",Nordeste,CE,Fortaleza,M,50+,False,"Loja FÃ­sica",2,354.00,35.00,319.00,184.00,135.14
665,34,5,NULL,1,2025-12-21,2025,12,December,4,Natal,1,"Produto 34","O BoticÃ¡rio",Perfume,Oriental,"Loja 5",Sudeste,SP,"SÃ£o Paulo",NULL,NULL,NULL,"Loja FÃ­sica",3,529.00,17.00,511.00,319.00,192.92
666,31,15,63,2,2025-05-25,2025,5,May,2,"Dia das MÃ£es",1,"Produto 31",Eudora,Maquiagem,Batom,"Loja 15",Nordeste,PE,Recife,F,"NÃ£o Informado",False,E-commerce,2,257.00,0.00,257.00,112.00,144.94
667,12,12,326,2,2024-08-24,2024,8,August,3,Regular,1,"Produto 12",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 12",Nordeste,BA,Salvador,M,18-25,True,E-commerce,1,179.00,0.00,179.00,78.00,100.91
668,11,9,23,2,2025-09-28,2025,9,September,3,Regular,1,"Produto 11",Eudora,Maquiagem,Olhos,"Loja 9",Sul,PR,Curitiba,F,"NÃ£o Informado",True,E-commerce,3,190.00,0.00,190.00,125.00,64.95
669,17,2,NULL,2,2024-08-01,2024,8,August,3,Regular,0,"Produto 17","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 2",Nordeste,SE,Aracaju,NULL,NULL,NULL,E-commerce,4,310.00,0.00,310.00,148.00,161.80
670,8,6,NULL,2,2025-10-29,2025,10,October,4,Regular,0,"Produto 8",Eudora,Perfume,Gourmand,"Loja 6",Sudeste,MG,"Belo Horizonte",NULL,NULL,NULL,E-commerce,4,823.00,41.00,782.00,423.00,358.60
671,39,3,450,1,2024-02-25,2024,2,February,1,Regular,1,"Produto 39","O BoticÃ¡rio",Skincare,Limpeza,"Loja 3",Sul,MS,"Campo Grande",F,18-25,True,"Loja FÃ­sica",5,523.00,0.00,523.00,241.00,282.00
672,30,8,NULL,1,2024-03-23,2024,3,March,1,"Dia da Mulher",1,"Produto 30","O BoticÃ¡rio",Maquiagem,Corretivo,"Loja 8",Nordeste,BA,Salvador,NULL,NULL,NULL,"Loja FÃ­sica",1,151.00,0.00,151.00,93.00,58.20
673,3,3,163,2,2024-06-30,2024,6,June,2,"Dia dos Namorados",1,"Produto 3","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 3",Sul,MS,"Campo Grande",F,50+,True,E-commerce,2,430.00,21.00,409.00,225.00,183.53
674,15,9,192,1,2025-05-26,2025,5,May,2,"Dia das MÃ£es",0,"Produto 15",Eudora,Perfume,Amadeirado,"Loja 9",Sul,PR,Curitiba,F,"NÃ£o Informado",False,"Loja FÃ­sica",1,70.00,0.00,70.00,31.00,38.92
675,28,2,NULL,2,2025-10-08,2025,10,October,4,Regular,0,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 2",Nordeste,SE,Aracaju,NULL,NULL,NULL,E-commerce,5,1048.00,20.00,1027.00,480.00,546.88
676,21,8,NULL,2,2024-09-22,2024,9,September,3,Regular,1,"Produto 21",Eudora,Maquiagem,"NÃ£o Classificado","Loja 8",Nordeste,BA,Salvador,NULL,NULL,NULL,E-commerce,5,892.00,0.00,892.00,584.00,307.10
677,12,14,333,1,2025-08-27,2025,8,August,3,Regular,0,"Produto 12",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 14",Sul,RS,"Porto Alegre",M,26-35,False,"Loja FÃ­sica",2,310.00,15.00,294.00,165.00,129.41
678,34,2,323,2,2024-03-04,2024,3,March,1,"Dia da Mulher",0,"Produto 34","O BoticÃ¡rio",Perfume,Oriental,"Loja 2",Nordeste,SE,Aracaju,M,26-35,True,E-commerce,3,552.00,18.00,534.00,252.00,282.41
679,45,10,NULL,2,2025-07-02,2025,7,July,3,Regular,0,"Produto 45","O BoticÃ¡rio",Maquiagem,Base,"Loja 10",Nordeste,CE,Fortaleza,NULL,NULL,NULL,E-commerce,2,140.00,7.00,133.00,76.00,56.71
680,7,11,398,1,2025-10-06,2025,10,October,4,Regular,0,"Produto 7",Eudora,Skincare,"NÃ£o Classificado","Loja 11",Nordeste,CE,Fortaleza,F,50+,True,"Loja FÃ­sica",4,305.00,7.00,297.00,208.00,89.76
681,16,5,NULL,2,2024-03-30,2024,3,March,1,"Dia da Mulher",1,"Produto 16","O BoticÃ¡rio",Maquiagem,Batom,"Loja 5",Sudeste,SP,"SÃ£o Paulo",NULL,NULL,NULL,E-commerce,3,451.00,15.00,436.00,278.00,158.18
682,29,2,NULL,1,2024-10-06,2024,10,October,4,Regular,1,"Produto 29","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 2",Nordeste,SE,Aracaju,NULL,NULL,NULL,"Loja FÃ­sica",1,169.00,0.00,169.00,82.00,87.81
683,20,6,NULL,2,2025-03-16,2025,3,March,1,"Dia da Mulher",1,"Produto 20","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 6",Sudeste,MG,"Belo Horizonte",NULL,NULL,NULL,E-commerce,3,119.00,3.00,115.00,80.00,34.31
684,27,9,NULL,1,2025-01-12,2025,1,January,1,Regular,1,"Produto 27","O BoticÃ¡rio",Perfume,Oriental,"Loja 9",Sul,PR,Curitiba,NULL,NULL,NULL,"Loja FÃ­sica",4,169.00,8.00,161.00,86.00,74.91
685,21,3,69,1,2024-07-02,2024,7,July,3,Regular,0,"Produto 21",Eudora,Maquiagem,"NÃ£o Classificado","Loja 3",Sul,MS,"Campo Grande",F,"NÃ£o Informado",False,"Loja FÃ­sica",3,581.00,19.00,561.00,276.00,285.84
686,32,8,197,1,2024-11-22,2024,11,November,4,"Black Friday",0,"Produto 32",Eudora,Maquiagem,Base,"Loja 8",Nordeste,BA,Salvador,F,26-35,False,"Loja FÃ­sica",4,363.00,0.00,363.00,173.00,190.84
687,42,10,NULL,1,2024-02-27,2024,2,February,1,Regular,0,"Produto 42","O BoticÃ¡rio",Perfume,"NÃ£o Classificado","Loja 10",Nordeste,CE,Fortaleza,NULL,NULL,NULL,"Loja FÃ­sica",4,810.00,20.00,790.00,536.00,253.89
688,28,14,273,2,2025-02-03,2025,2,February,1,Regular,0,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 14",Sul,RS,"Porto Alegre",F,"NÃ£o Informado",False,E-commerce,4,674.00,0.00,674.00,398.00,276.32
689,35,1,189,1,2025-10-06,2025,10,October,4,Regular,0,"Produto 35",Eudora,Perfume,"NÃ£o Classificado","Loja 1",Nordeste,PE,Recife,F,"NÃ£o Informado",False,"Loja FÃ­sica",5,920.00,0.00,920.00,370.00,549.65
690,40,1,182,2,2024-11-24,2024,11,November,4,"Black Friday",1,"Produto 40","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 1",Nordeste,PE,Recife,F,18-25,False,E-commerce,3,487.00,0.00,487.00,273.00,213.93
691,45,15,143,1,2025-02-19,2025,2,February,1,Regular,0,"Produto 45","O BoticÃ¡rio",Maquiagem,Base,"Loja 15",Nordeste,PE,Recife,M,26-35,False,"Loja FÃ­sica",5,1085.00,0.00,1085.00,626.00,459.15
692,28,3,NULL,1,2024-07-02,2024,7,July,3,Regular,0,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 3",Sul,MS,"Campo Grande",NULL,NULL,NULL,"Loja FÃ­sica",1,61.00,6.00,55.00,32.00,22.96
693,49,1,350,2,2025-07-27,2025,7,July,3,Regular,1,"Produto 49",Eudora,Perfume,"NÃ£o Classificado","Loja 1",Nordeste,PE,Recife,M,18-25,True,E-commerce,1,212.00,21.00,191.00,90.00,100.89
694,24,14,229,2,2025-02-13,2025,2,February,1,Regular,0,"Produto 24",Eudora,Skincare,Anti-Idade,"Loja 14",Sul,RS,"Porto Alegre",M,26-35,True,E-commerce,1,59.00,5.00,53.00,39.00,13.66
695,50,14,169,1,2024-06-25,2024,6,June,2,"Dia dos Namorados",0,"Produto 50","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 14",Sul,RS,"Porto Alegre",F,"NÃ£o Informado",False,"Loja FÃ­sica",5,457.00,9.00,448.00,254.00,193.71
696,17,9,22,2,2025-11-09,2025,11,November,4,"Black Friday",1,"Produto 17","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 9",Sul,PR,Curitiba,F,26-35,False,E-commerce,2,478.00,0.00,478.00,206.00,271.92
697,48,3,203,1,2024-07-26,2024,7,July,3,Regular,0,"Produto 48","Quem Disse Berenice",Perfume,Floral,"Loja 3",Sul,MS,"Campo Grande",M,50+,False,"Loja FÃ­sica",4,852.00,42.00,809.00,398.00,410.95
698,17,10,NULL,2,2024-07-17,2024,7,July,3,Regular,0,"Produto 17","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 10",Nordeste,CE,Fortaleza,NULL,NULL,NULL,E-commerce,4,528.00,13.00,515.00,365.00,149.83
699,4,4,NULL,2,2024-09-03,2024,9,September,3,Regular,0,"Produto 4",Eudora,Perfume,Gourmand,"Loja 4",Sul,PR,Curitiba,NULL,NULL,NULL,E-commerce,5,155.00,0.00,155.00,98.00,56.75
700,48,1,142,2,2025-02-07,2025,2,February,1,Regular,0,"Produto 48","Quem Disse Berenice",Perfume,Floral,"Loja 1",Nordeste,PE,Recife,M,26-35,False,E-commerce,3,555.00,37.00,518.00,224.00,293.87
701,25,13,339,2,2025-11-05,2025,11,November,4,"Black Friday",0,"Produto 25",Eudora,Maquiagem,"PÃ³ Facial","Loja 13",Sudeste,SP,"SÃ£o Paulo",M,"NÃ£o Informado",False,E-commerce,1,109.00,21.00,87.00,73.00,14.67
702,22,7,138,2,2025-09-06,2025,9,September,3,Regular,1,"Produto 22",Eudora,Perfume,Amadeirado,"Loja 7",Sul,RS,"Porto Alegre",F,18-25,False,E-commerce,1,141.00,14.00,127.00,83.00,44.04
703,7,10,265,1,2024-01-22,2024,1,January,1,Regular,0,"Produto 7",Eudora,Skincare,"NÃ£o Classificado","Loja 10",Nordeste,CE,Fortaleza,M,"NÃ£o Informado",True,"Loja FÃ­sica",4,379.00,0.00,379.00,195.00,183.80
704,29,12,164,2,2024-01-03,2024,1,January,1,Regular,0,"Produto 29","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 12",Nordeste,BA,Salvador,F,"NÃ£o Informado",False,E-commerce,3,287.00,0.00,287.00,190.00,96.24
705,12,9,260,1,2025-04-05,2025,4,April,2,Regular,1,"Produto 12",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 9",Sul,PR,Curitiba,M,"NÃ£o Informado",False,"Loja FÃ­sica",1,177.00,0.00,177.00,104.00,72.79
706,6,2,NULL,1,2024-04-21,2024,4,April,2,Regular,1,"Produto 6",Eudora,Perfume,Floral,"Loja 2",Nordeste,SE,Aracaju,NULL,NULL,NULL,"Loja FÃ­sica",1,195.00,0.00,195.00,85.00,110.07
707,22,5,NULL,1,2024-11-13,2024,11,November,4,"Black Friday",0,"Produto 22",Eudora,Perfume,Amadeirado,"Loja 5",Sudeste,SP,"SÃ£o Paulo",NULL,NULL,NULL,"Loja FÃ­sica",3,588.00,0.00,588.00,403.00,185.85
708,40,7,NULL,1,2024-08-19,2024,8,August,3,Regular,0,"Produto 40","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 7",Sul,RS,"Porto Alegre",NULL,NULL,NULL,"Loja FÃ­sica",1,211.00,0.00,211.00,91.00,120.05
709,31,15,NULL,1,2025-09-16,2025,9,September,3,Regular,0,"Produto 31",Eudora,Maquiagem,Batom,"Loja 15",Nordeste,PE,Recife,NULL,NULL,NULL,"Loja FÃ­sica",4,778.00,0.00,778.00,507.00,270.96
710,20,8,492,2,2025-05-26,2025,5,May,2,"Dia das MÃ£es",0,"Produto 20","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 8",Nordeste,BA,Salvador,M,50+,True,E-commerce,5,1049.00,41.00,1007.00,476.00,531.36
711,20,5,NULL,1,2024-05-21,2024,5,May,2,"Dia das MÃ£es",0,"Produto 20","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 5",Sudeste,SP,"SÃ£o Paulo",NULL,NULL,NULL,"Loja FÃ­sica",5,718.00,28.00,690.00,408.00,281.59
712,50,6,244,2,2025-01-06,2025,1,January,1,Regular,0,"Produto 50","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 6",Sudeste,MG,"Belo Horizonte",F,26-35,True,E-commerce,5,856.00,0.00,856.00,544.00,311.60
713,44,14,NULL,1,2024-04-30,2024,4,April,2,Regular,0,"Produto 44","O BoticÃ¡rio",Maquiagem,Olhos,"Loja 14",Sul,RS,"Porto Alegre",NULL,NULL,NULL,"Loja FÃ­sica",2,419.00,41.00,377.00,285.00,92.57
714,28,7,23,2,2024-10-24,2024,10,October,4,Regular,0,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 7",Sul,RS,"Porto Alegre",F,"NÃ£o Informado",True,E-commerce,5,520.00,0.00,520.00,319.00,201.05
715,33,6,68,1,2025-12-04,2025,12,December,4,Natal,0,"Produto 33","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 6",Sudeste,MG,"Belo Horizonte",F,18-25,False,"Loja FÃ­sica",4,793.00,0.00,793.00,482.00,311.12
716,31,10,129,2,2024-02-20,2024,2,February,1,Regular,0,"Produto 31",Eudora,Maquiagem,Batom,"Loja 10",Nordeste,CE,Fortaleza,M,50+,True,E-commerce,4,695.00,34.00,660.00,343.00,317.03
717,44,13,300,1,2025-09-29,2025,9,September,3,Regular,0,"Produto 44","O BoticÃ¡rio",Maquiagem,Olhos,"Loja 13",Sudeste,SP,"SÃ£o Paulo",F,18-25,True,"Loja FÃ­sica",5,165.00,3.00,162.00,108.00,53.14
718,13,5,53,1,2025-04-04,2025,4,April,2,Regular,0,"Produto 13","Quem Disse Berenice",Perfume,Gourmand,"Loja 5",Sudeste,SP,"SÃ£o Paulo",F,18-25,False,"Loja FÃ­sica",1,182.00,18.00,164.00,108.00,55.89
719,26,13,434,1,2024-01-01,2024,1,January,1,Regular,0,"Produto 26","Quem Disse Berenice",Skincare,"ProteÃ§Ã£o Solar","Loja 13",Sudeste,SP,"SÃ£o Paulo",F,"NÃ£o Informado",True,"Loja FÃ­sica",1,245.00,49.00,196.00,169.00,26.84
720,17,5,NULL,2,2024-10-14,2024,10,October,4,Regular,0,"Produto 17","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 5",Sudeste,SP,"SÃ£o Paulo",NULL,NULL,NULL,E-commerce,1,30.00,6.00,24.00,13.00,10.79
721,16,5,482,2,2024-08-04,2024,8,August,3,Regular,1,"Produto 16","O BoticÃ¡rio",Maquiagem,Batom,"Loja 5",Sudeste,SP,"SÃ£o Paulo",F,18-25,False,E-commerce,1,198.00,0.00,198.00,138.00,60.48
722,42,3,326,2,2025-02-19,2025,2,February,1,Regular,0,"Produto 42","O BoticÃ¡rio",Perfume,"NÃ£o Classificado","Loja 3",Sul,MS,"Campo Grande",M,18-25,True,E-commerce,2,318.00,31.00,286.00,204.00,82.46
723,23,3,271,2,2024-04-19,2024,4,April,2,Regular,0,"Produto 23",Eudora,Maquiagem,Olhos,"Loja 3",Sul,MS,"Campo Grande",M,"NÃ£o Informado",False,E-commerce,3,390.00,26.00,364.00,175.00,189.04
724,32,7,NULL,2,2025-04-30,2025,4,April,2,Regular,0,"Produto 32",Eudora,Maquiagem,Base,"Loja 7",Sul,RS,"Porto Alegre",NULL,NULL,NULL,E-commerce,1,110.00,0.00,110.00,52.00,58.86
725,22,11,353,1,2025-05-09,2025,5,May,2,"Dia das MÃ£es",0,"Produto 22",Eudora,Perfume,Amadeirado,"Loja 11",Nordeste,CE,Fortaleza,F,50+,True,"Loja FÃ­sica",2,447.00,44.00,402.00,217.00,185.40
726,23,13,NULL,1,2025-03-06,2025,3,March,1,"Dia da Mulher",0,"Produto 23",Eudora,Maquiagem,Olhos,"Loja 13",Sudeste,SP,"SÃ£o Paulo",NULL,NULL,NULL,"Loja FÃ­sica",5,1024.00,0.00,1024.00,608.00,415.85
727,47,9,60,2,2025-09-01,2025,9,September,3,Regular,0,"Produto 47","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 9",Sul,PR,Curitiba,F,"NÃ£o Informado",True,E-commerce,2,486.00,48.00,437.00,198.00,239.64
728,27,12,157,1,2024-07-22,2024,7,July,3,Regular,0,"Produto 27","O BoticÃ¡rio",Perfume,Oriental,"Loja 12",Nordeste,BA,Salvador,F,50+,True,"Loja FÃ­sica",1,38.00,0.00,38.00,17.00,21.47
